tipo_de_propiedad,lugar,lat-lon,precio,moneda,precio_aprox_local,precio_aprox_usd,superficie_total_en_m2,superficie_cubierta_en_m2,precio_por_m2_usd,precio_por_m2,lat,lon
Apartamento,Cuauhtémoc,"19.417923,-99.148384",1244970,MXN,1233707.63,65593.09,44,44,1490.7520454545454,28294.77273,19.417923,-99.148384
Apartamento,Benito Juárez,"19.3934457,-99.1796926",6836469,MXN,6776231.02,360274.93,132,132,2729.35553,51791.43182,19.3934457,-99.1796926
Casa,Iztacalco,"19.387685,-99.120088",1700000,MXN,1684621.29,89567.02,115,115,778.8436522,14782.6087,19.387685,-99.120088
Apartamento,Tlalpan,"19.303315,-99.229162",5450000,MXN,5400697.7,287141.33,213,213,1348.0813615023476,25586.85446,19.303315,-99.229162
Apartamento,Benito Juárez,"19.385,-99.184991",6040000,MXN,5985360.49,318226.36,140,140,2273.0454285714286,43142.85714,19.385,-99.184991
Apartamento,Álvaro Obregón,"19.343099,-99.216976",720000,MXN,713486.52,37934.26,70,70,541.918,10285.71429,19.343099,-99.216976
Apartamento,Cuauhtémoc,"19.405298,-99.164986",6314000,MXN,6256881.69,332662.45,120,120,2772.1870833333332,52616.66667,19.405298,-99.164986
Casa,Miguel Hidalgo,"19.448023,-99.174744",10000000,MXN,9909537.15,526864.83,400,400,1317.162075,25000,19.448023,-99.174744
Casa,Venustiano Carranza,"19.414261,-99.104118",2792000,MXN,2766742.76,147100.66,171,171,860.2377777777778,16327.48538,19.414261,-99.104118
Apartamento,Cuajimalpa,"19.357350,-99.299792",640000,USD,12037440,640000,290,290,2206.896551724138,2206.896552,19.35735,-99.299792
Casa,Iztacalco,"19.391953,-99.108269",1840000,MXN,1823354.86,96943.13,220,220,440.6505909090909,8363.636364,19.391953,-99.108269
Apartamento,Benito Juárez,"19.396707,-99.146623",2750000,MXN,2725122.75,144887.83,120,120,1207.3985833333331,22916.66667,19.396707,-99.146623
Casa,Miguel Hidalgo,"19.401079,-99.24807",3300000,USD,62068050,3300000,2203,915,1497.957331,3606.557377,19.401079,-99.24807
Casa,Gustavo A Madero,"19.452751,-99.056419",1795396,MXN,1779154.32,94593.1,100,100,945.931,17953.96,19.452751,-99.056419
Apartamento,Cuauhtémoc,"19.41263,-99.155464",1343000,MXN,1330850.71,70757.94,74,74,956.1883783783784,18148.64865,19.41263,-99.155464
Apartamento,Venustiano Carranza,"19.413758,-99.125533",1104000,MXN,1094272.32,58179.67,110,110,528.9060909,10036.36364,19.413758,-99.125533
Apartamento,Benito Juárez,"19.383446,-99.137643",1252915,MXN,1241580.68,66011.68,75,75,880.1557333333333,16705.53333,19.383446,-99.137643
Apartamento,Benito Juárez,"19.377171,-99.188503",2028000,MXN,2010130.6,106873.52,87,87,1228.431264367816,23310.34483,19.377171,-99.188503
Apartamento,Cuauhtémoc,"19.404661,-99.133858",1117655,MXN,1107544.35,58885.31,36,36,1635.7030555555555,31045.97222,19.404661,-99.133858
Apartamento,Benito Juárez,"19.366607,-99.158713",1672800,MXN,1658060.49,88154.85,60,60,1469.2475000000002,27880,19.366607,-99.158713
Apartamento,Cuajimalpa,"19.366901,-99.297272",3360000,MXN,3329604.42,177026.58,120,120,1475.2214999999999,28000,19.366901,-99.297272
Casa,Xochimilco,"19.2795342,-99.111874",3300000,MXN,3270922.66,173906.62,120,263,1449.221833,12547.52852,19.2795342,-99.111874
Casa,Tláhuac,"19.2943498557,-99.0211996436",550000,MXN,545153.65,28984.43,130,67,222.9571538,8208.955224,19.29434986,-99.02119964
Casa,Gustavo A Madero,"19.458757,-99.116016",1643810,MXN,1628939.48,86606.56,204,204,424.5419607843137,8057.892157,19.458757,-99.116016
Apartamento,Cuajimalpa,"19.390415,-99.254997",2250000,USD,42319125,2250000,400,540,5625,4166.666667,19.390415,-99.254997
Apartamento,Benito Juárez,"19.382649,-99.143384",838522,MXN,830936.39,44178.77,60,60,736.3128333333333,13975.36667,19.382649,-99.143384
Apartamento,Miguel Hidalgo,"19.400629,-99.179995",4500000,MXN,4460349.25,237145.4,119,119,1992.8184873949579,37815.12605,19.400629,-99.179995
Apartamento,Iztacalco,"19.392349,-99.07093",1168000,MXN,1157433.89,61537.81,52,52,1183.419423076923,22461.53846,19.392349,-99.07093
Apartamento,Iztacalco,"19.407022,-99.068501",1145000,MXN,1134641.94,60326.02,80,80,754.07525,14312.5,19.407022,-99.068501
Casa,Cuauhtémoc,"19.330307,-99.115869",1550000,MXN,1536342.41,81683.41,150,150,544.5560666666667,10333.33333,19.330307,-99.115869
Casa,Miguel Hidalgo,"19.407269,-99.190754",3000000,USD,56425500,3000000,605,605,4958.677685950413,4958.677686,19.407269,-99.190754
Apartamento,Iztapalapa,"19.338622,-99.104289",480000,MXN,475657.74,25289.51,46,46,549.7719565217391,10434.78261,19.338622,-99.104289
Apartamento,Miguel Hidalgo,"19.446945,-99.186924",1550000,MXN,1535978.09,81664.04,62,62,1317.1619354838708,25000,19.446945,-99.186924
Apartamento,Benito Juárez,"19.381729,-99.164986",3863530,MXN,3828579.45,203555.81,101,101,2015.4040594059406,38252.77228,19.381729,-99.164986
Apartamento,Benito Juárez,"19.3832047,-99.1795226",4100000,MXN,4062910.22,216014.58,127,127,1700.902205,32283.46457,19.3832047,-99.1795226
Apartamento,Miguel Hidalgo,"19.45756,-99.194748",850000,MXN,842310.64,44783.51,45,45,995.1891111111112,18888.88889,19.45756,-99.194748
Casa,Gustavo A Madero,"19.47573,-99.144604",2100000,MXN,2081002.72,110641.61,270,270,409.78374074074077,7777.777778,19.47573,-99.144604
Apartamento,Benito Juárez,"19.3924296,-99.1584618",3833180,MXN,3799404.64,202004.66,83,83,2433.791084,46182.89157,19.3924296,-99.1584618
Apartamento,Álvaro Obregón,"19.376392,-99.192439",1000000,MXN,990953.65,52686.48,62,62,849.7819355,16129.03226,19.376392,-99.192439
Apartamento,Álvaro Obregón,"19.337368,-99.205919",5800000,MXN,5748894.57,305654.07,126,126,2425.8259523809525,46031.74603,19.337368,-99.205919
Casa,Coyoacán,"19.31691,-99.135933",1386184,MXN,1373644.18,73033.16,100,100,730.3316,13861.84,19.31691,-99.135933
Apartamento,Iztapalapa,"19.359004,-99.092622",600000,MXN,594713.1,31619.38,40,40,790.4845,15000,19.359004,-99.092622
Apartamento,Miguel Hidalgo,"19.407269,-99.190754",786912,USD,14800634.35,786912,163,158,4827.680982,4980.455696,19.407269,-99.190754
Apartamento,Benito Juárez,"23.634501,-102.552788",2128000,MXN,2108749.39,112116.83,120,120,934.3069166666667,17733.33333,23.634501,-102.552788
Apartamento,Benito Juárez,"19.365865,-99.148341",1825872,MXN,1809354.56,96198.77,95,95,1012.6186315789474,19219.70526,19.365865,-99.148341
Apartamento,Miguel Hidalgo,"19.429852,-99.181946",1900000,MXN,1882811.91,100104.31,45,45,2224.5402222222224,42222.22222,19.429852,-99.181946
Casa,Tlalpan,"19.272315,-99.166139",4032000,MXN,3995525.39,212431.9,150,150,1416.2126666666666,26880,19.272315,-99.166139
Apartamento,Iztacalco,"19.410307,-99.065399",840548,MXN,832944.01,44285.51,44,44,1006.4888636363637,19103.36364,19.410307,-99.065399
Apartamento,Tláhuac,"19.2990233,-99.0436467",1062368,MXN,1053007.03,55985.7,63,63,888.6619047619047,16862.98413,19.2990233,-99.0436467
Casa,Coyoacán,"19.352157,-99.128667",1530000,MXN,1516159.2,80610.32,180,180,447.83511111111113,8500,19.352157,-99.128667
Casa,Tlalpan,"19.301781,-99.20237",24480000,MXN,24264300.02,1290070.98,806,790,1600.584342,30987.34177,19.301781,-99.20237
Apartamento,Cuajimalpa,"19.354101,-99.300973",4350400,MXN,4311044.93,229207.27,148,148,1548.6977702702702,29394.59459,19.354101,-99.300973
Apartamento,Cuajimalpa,"19.390415,-99.254997",680000,USD,12789780,680000,438,438,1552.511416,1552.511416,19.390415,-99.254997
Apartamento,Benito Juárez,"19.3628631,-99.1739857",5990000,MXN,5937220.32,315666.87,150,150,2104.4458,39933.33333,19.3628631,-99.1739857
Casa,Gustavo A Madero,"19.482945,-99.113471",1665235,MXN,1650562.11,87756.18,126,220,696.477619,7569.25,19.482945,-99.113471
Apartamento,Cuauhtémoc,"19.414413,-99.147436",900000,MXN,891858.25,47417.83,45,45,1053.7295555555556,20000,19.414413,-99.147436
Apartamento,Álvaro Obregón,"19.365686,-99.263209",3420000,MXN,3389061.67,180187.77,150,150,1201.2518,22800,19.365686,-99.263209
Apartamento,Magdalena Contreras,"19.324216,-99.216411",4910000,MXN,4865582.71,258690.63,130,130,1989.9279230769232,37769.23077,19.324216,-99.216411
Apartamento,Benito Juárez,"19.380375,-99.1491",1900000,MXN,1882811.91,100104.31,70,70,1430.0615714285714,27142.85714,19.380375,-99.1491
Apartamento,Benito Juárez,"19.375763,-99.148271",4198950,MXN,4161951.83,221280.37,165,165,1341.0931515151515,25448.18182,19.375763,-99.148271
Apartamento,Coyoacán,"19.343398,-99.122827",2049333,MXN,2030793.99,107972.14,70,70,1542.4591428571428,29276.18571,19.343398,-99.122827
Apartamento,Tláhuac,"19.2990233,-99.0436467",1076915,MXN,1067426.01,56752.32,63,63,900.8304761904761,17093.88889,19.2990233,-99.0436467
Apartamento,Gustavo A Madero,"19.5250821,-99.1443716",800000,MXN,792950.93,42159.18,350,54,120.4548,14814.81481,19.5250821,-99.1443716
Apartamento,Miguel Hidalgo,"19.407269,-99.190754",11500000,MXN,11398670.23,606038.24,278,278,2179.993669,41366.90647,19.407269,-99.190754
Apartamento,Coyoacán,"19.34189,-99.166374",1855900,MXN,1839110.92,97780.84,80,80,1222.2604999999999,23198.75,19.34189,-99.166374
Apartamento,Venustiano Carranza,"19.418177,-99.125159",1068000,MXN,1058338.49,56269.16,60,60,937.8193333333334,17800,19.418177,-99.125159
Apartamento,Álvaro Obregón,"19.322333,-99.265621",1034000,MXN,1024646.07,54477.82,55,55,990.5058181818182,18800,19.322333,-99.265621
Apartamento,Miguel Hidalgo,"19.432657,-99.177444",849000,MXN,841319.62,44730.82,39,39,1146.9441025641026,21769.23077,19.432657,-99.177444
Casa,Álvaro Obregón,"19.3465231,-99.1912897",15000000,MXN,14867830.91,790484.67,900,400,878.3163,37500,19.3465231,-99.1912897
Apartamento,Miguel Hidalgo,"19.440935,-99.188522",3970000,MXN,3934086.29,209165.34,51,51,4101.281176470588,77843.13725,19.440935,-99.188522
Apartamento,Cuauhtémoc,"19.459211,-99.127063",959378,MXN,950699.14,50546.25,65,65,777.6346153846154,14759.66154,19.459211,-99.127063
Apartamento,Cuauhtémoc,"19.460609,-99.161006",750000,MXN,743215.24,39514.86,55,55,718.452,13636.36364,19.460609,-99.161006
Apartamento,Cuauhtémoc,"19.429437,-99.14346",900000,MXN,891858.25,47417.83,131,131,361.9681679389313,6870.229008,19.429437,-99.14346
Apartamento,Azcapotzalco,"19.465349,-99.150474",470000,MXN,465858.52,24768.51,70,70,353.8358571428571,6714.285714,19.465349,-99.150474
Apartamento,Tláhuac,"19.2990233,-99.0436467",1578410,MXN,1564502.12,83180.59,126,126,660.1634126984127,12527.06349,19.2990233,-99.0436467
Apartamento,Miguel Hidalgo,"19.398171,-99.208512",300000,MXN,297286.02,15805.94,40,40,395.1485,7500,19.398171,-99.208512
Apartamento,Cuauhtémoc,"19.429437,-99.14346",900000,MXN,891858.25,47417.83,131,131,361.9681679389313,6870.229008,19.429437,-99.14346
Apartamento,Iztacalco,"19.403155,-99.074139",628600,MXN,623061.09,33126.57,70,70,473.2367142857143,8980,19.403155,-99.074139
Apartamento,Cuauhtémoc,"19.442774,-99.154919",622000,MXN,616373.16,32770.99,70,70,468.157,8885.714286,19.442774,-99.154919
Apartamento,Cuauhtémoc,"19.451496,-99.153453",1113333,MXN,1103261.46,58657.6,66,66,888.7515151515152,16868.68182,19.451496,-99.153453
Apartamento,Azcapotzalco,"19.466822,-99.157379",1600000,MXN,1585525.89,84298.37,70,70,1204.2624285714285,22857.14286,19.466822,-99.157379
Casa,Tlalpan,"19.288275,-99.167125",3700000,MXN,3666528.8,194939.99,297,371,656.3636027,9973.045822,19.288275,-99.167125
Tienda,Cuauhtémoc,"19.4392516,-99.1636051",42000000,MXN,41620056.5,2212832.31,733,733,3018.870819,56780.43178717599,19.4392516,-99.1636051
Casa,Álvaro Obregón,"19.353288,-99.244721",4878000,MXN,4833872.14,257004.66,700,700,367.1495142857143,6968.571429,19.353288,-99.244721
Casa,Benito Juárez,"19.40158,-99.15333",4991000,MXN,4945850.05,262958.24,175,175,1502.6185142857141,28520,19.40158,-99.15333
Apartamento,Iztacalco,"19.410307,-99.065399",840548,MXN,832944.01,44285.51,44,44,1006.4888636363637,19103.36364,19.410307,-99.065399
Casa,Álvaro Obregón,"19.337588,-99.207204",4733000,MXN,4690183.85,249365.12,300,300,831.2170666666666,15776.66667,19.337588,-99.207204
Apartamento,Azcapotzalco,"19.493185,-99.205755",661000,MXN,655020.3,34825.76,60,60,580.4293333333334,11016.66667,19.493185,-99.205755
Apartamento,Cuauhtémoc,"19.4096083,-99.1806878",5840600,MXN,5946481.62,316159.27,88,88,3592.718977,67573.65477272727,19.4096083,-99.1806878
Casa,Tláhuac,"23.634501,-102.552788",1600000,MXN,1585525.89,84298.37,197,197,427.9105076142132,8121.827411,23.634501,-102.552788
Apartamento,Cuauhtémoc,"19.4482164,-99.1589625",3390000,MXN,3360129.68,178649.53,94,94,1900.526914893617,36063.82979,19.4482164,-99.1589625
Casa,Coyoacán,"19.332161,-99.134352",3174000,MXN,3146032.9,167266.55,198,198,844.7805555555555,16030.30303,19.332161,-99.134352
Apartamento,Benito Juárez,"19.3797151,-99.1677132",3600000,MXN,3567433.39,189671.34,76,76,2495.6755263157893,47368.42105,19.3797151,-99.1677132
Apartamento,Miguel Hidalgo,"19.407269,-99.190754",16250000,MXN,16106816.77,856358.39,163,163,5253.732454,98814.82680981595,19.407269,-99.190754
Apartamento,Cuajimalpa,"19.386257,-99.25964",12110000,MXN,12000449.51,638033.31,600,600,1063.38885,20183.33333,19.386257,-99.25964
Casa,Coyoacán,"19.310989,-99.115169",1620000,MXN,1605344.97,85352.1,220,220,387.96409090909094,7363.636364,19.310989,-99.115169
Apartamento,Benito Juárez,"19.364047,-99.153468",4100000,MXN,4063873.78,216065.81,180,180,1200.365611111111,22777.77778,19.364047,-99.153468
Apartamento,Miguel Hidalgo,"19.4374339,-99.1870814",20200000,MXN,20017265.3,1064266.97,381,381,2793.351627,53018.3727,19.4374339,-99.1870814
Apartamento,Cuajimalpa,"19.395424,-99.258068",1100000,USD,20689350,1100000,380,380,2894.7368421052633,2894.736842,19.395424,-99.258068
Apartamento,Miguel Hidalgo,"19.2464696,-99.1013498",2100000,USD,39497850,2100000,320,320,6562.5,6562.5,19.2464696,-99.1013498
Apartamento,Iztacalco,"19.4076686744,-99.0678405762",1200000,MXN,1189426.4,63238.77,64,75,988.1057813,16000,19.40766867,-99.06784058
Apartamento,Coyoacán,"19.304501,-99.123121",905000,MXN,896812.97,47681.26,65,65,733.5578461538462,13923.07692,19.304501,-99.123121
Casa,Magdalena Contreras,"19.309257,-99.241101",7750000,MXN,7679891.23,408320.24,241,241,1694.2748547717842,32157.67635,19.309257,-99.241101
Apartamento,Miguel Hidalgo,"19.400249,-99.177444",1980000,MXN,1962553.55,104343.97,127,127,821.606063,15590.55118,19.400249,-99.177444
Casa,Iztapalapa,"19.342172,-99.074114",2100000,MXN,2081496.25,110667.85,261,261,424.0147509578544,8045.977011,19.342172,-99.074114
Apartamento,Iztapalapa,"19.392688,-99.054052",725000,MXN,718441.44,38197.7,59,59,647.4186440677965,12288.13559,19.392688,-99.054052
Casa,Álvaro Obregón,"19.382986,-99.241837",741000,MXN,734470.79,39049.94,100,100,390.49940000000004,7410,19.382986,-99.241837
Apartamento,Álvaro Obregón,"19.384955,-99.227837",966666,MXN,958148.43,50942.31,80,80,636.778875,12083.325,19.384955,-99.227837
Casa,Tlalpan,"19.284672,-99.220367",7500000,MXN,7433915.36,395242.33,500,450,790.48466,16666.66667,19.284672,-99.220367
Apartamento,Benito Juárez,"19.393431,-99.175782",7900008,MXN,7828542.33,416223.64,150,150,2774.824266666667,52666.72,19.393431,-99.175782
Apartamento,Iztapalapa,"19.39023,-99.058586",648000,MXN,642137.98,34140.84,50,50,682.8168,12960,19.39023,-99.058586
Apartamento,Iztapalapa,"19.3915,-99.038137",865000,MXN,857378.13,45584.61,72,72,633.1195833333334,12013.88889,19.3915,-99.038137
Apartamento,Miguel Hidalgo,"19.428324,-99.176337",3325929,MXN,3295841.66,175231.5,115,115,1523.7521739130434,28921.12174,19.428324,-99.176337
Apartamento,Benito Juárez,"19.3849579,-99.1598558",4510000,MXN,4470261.14,237672.39,88,88,2700.822614,51250,19.3849579,-99.1598558
Apartamento,Miguel Hidalgo,"19.402944,-99.199727",1150400,MXN,1139993.15,60610.53,90,90,673.4503333333333,12782.22222,19.402944,-99.199727
Apartamento,Benito Juárez,"19.39365,-99.14769",3160000,MXN,3131413.62,166489.28,50,50,3329.7856,63200,19.39365,-99.14769
Apartamento,Gustavo A Madero,"19.49985,-99.114261",830000,MXN,822686.61,43740.15,60,60,729.0025,13833.33333,19.49985,-99.114261
Casa,Iztapalapa,"19.379684,-99.112445",2000000,MXN,1981907.31,105372.96,180,180,585.4053333333334,11111.11111,19.379684,-99.112445
Casa,Miguel Hidalgo,"19.2464696,-99.1013498",2800000,USD,52663800,2800000,700,800,4000,3500,19.2464696,-99.1013498
Casa,Gustavo A Madero,"19.482617,-99.076317",1711333,MXN,1695851.66,90164.11,70,70,1288.0587142857144,24447.61429,19.482617,-99.076317
Apartamento,Gustavo A Madero,"19.487777,-99.086214",390400,MXN,386868.27,20568.8,50,50,411.376,7808,19.487777,-99.086214
Apartamento,Benito Juárez,"19.371992,-99.157853",2008500,MXN,1990330.51,105820.8,65,65,1628.0123076923078,30900,19.371992,-99.157853
Apartamento,Cuauhtémoc,"19.42198,-99.168751",1736667,MXN,1721364.64,91520.57,60,60,1525.3428333333334,28944.45,19.42198,-99.168751
Apartamento,Cuajimalpa,"19.357350,-99.299792",1706400,MXN,1690963.33,89904.21,47,47,1912.8555319148938,36306.38298,19.35735,-99.299792
Apartamento,Iztapalapa,"19.359004,-99.092622",610236,MXN,604715.46,32151.18,49,49,656.1465306122449,12453.79592,19.359004,-99.092622
Casa,Tlalpan,"19.288275,-99.167125",3150000,MXN,3121504.17,165962.42,90,90,1844.026888888889,35000,19.288275,-99.167125
Apartamento,Álvaro Obregón,"19.38499,-99.227853",966666,MXN,958148.43,50942.31,103,103,494.5855339805825,9385.106796,19.38499,-99.227853
Casa,Álvaro Obregón,"19.3420392466,-99.2228136228",850000,USD,15987225,850000,904,374,940.2654867,2272.727273,19.34203925,-99.22281362
Apartamento,Miguel Hidalgo,"19.438316,-99.210794",3033000,USD,57046180.5,3033000,586,586,5175.767918088737,5175.767918,19.438316,-99.210794
Apartamento,Miguel Hidalgo,"19.437045,-99.192255",1400000,USD,26331900,1400000,364,364,3846.153846153846,3846.153846,19.437045,-99.192255
Apartamento,Álvaro Obregón,"19.349188,-99.182289",757073,MXN,750224.23,39887.51,65,65,613.654,11647.27692,19.349188,-99.182289
Casa,Iztapalapa,"19.3552746,-99.1190161",7500000,MXN,7433915.36,395242.33,305,563,1295.876492,13321.49201,19.3552746,-99.1190161
Casa,Cuajimalpa,"19.352637,-99.288057",3710000,MXN,3676438.24,195466.85,300,300,651.5561666666667,12366.66667,19.352637,-99.288057
Apartamento,Benito Juárez,"19.374891,-99.141285",1392000,MXN,1379407.49,73339.58,70,70,1047.7082857142857,19885.71429,19.374891,-99.141285
Apartamento,Cuajimalpa,"19.357350,-99.299792",5450000,MXN,5401978.56,287209.43,96,96,2991.764896,56770.83333,19.35735,-99.299792
Casa,Cuajimalpa,"19.382275,-99.270241",16500000,MXN,16350736.5,869326.98,600,600,1448.8783,27500,19.382275,-99.270241
Apartamento,Benito Juárez,"19.39942,-99.141673",1169691,MXN,1159109.54,61626.9,100,100,616.269,11696.91,19.39942,-99.141673
Apartamento,Cuauhtémoc,"19.436024,-99.15461",4500000,MXN,4459291.65,237089.17,64,64,3704.518281,70312.5,19.436024,-99.15461
Apartamento,Venustiano Carranza,"19.452689,-99.117987",897666,MXN,889545.37,47294.86,60,60,788.2476666666666,14961.1,19.452689,-99.117987
Apartamento,Iztapalapa,"19.356955,-99.109557",1360000,MXN,1347696.92,71653.61,65,65,1102.3632307692308,20923.07692,19.356955,-99.109557
Apartamento,Benito Juárez,"19.394358,-99.177444",3600000,MXN,3567433.39,189671.34,112,112,1693.494107142857,32142.85714,19.394358,-99.177444
Casa,Iztapalapa,"19.395473,-99.046986",3050000,MXN,3022408.77,160693.77,1050,1050,153.0416857142857,2904.761905,19.395473,-99.046986
Casa,Azcapotzalco,"19.463314,-99.168449",2703000,MXN,2678547.82,142411.56,150,150,949.4104,18020,19.463314,-99.168449
Apartamento,Benito Juárez,"19.371992,-99.157853",850000,MXN,842510.39,44794.13,60,60,746.5688333,14166.66667,19.371992,-99.157853
Casa,Gustavo A Madero,"19.483721,-99.099968",1711333,MXN,1695851.66,90164.11,180,180,500.91172222222224,9507.405556,19.483721,-99.099968
Apartamento,Venustiano Carranza,"19.4182972,-99.1260675",1860800,MXN,1894533.55,100727.52,68,68,1481.287059,27860.787500000002,19.4182972,-99.1260675
Apartamento,Miguel Hidalgo,"19.407269,-99.190754",1980000,USD,37240830,1980000,413,315,4794.188862,6285.714286,19.407269,-99.190754
